,label,component
290,AMD B650E & B650 / AM5腳位(DDR5),"華擎 B650M Pro RS(M-ATX/LAN 2.5G/註冊四年保)8+2+1 相供電, $3990 ◆ ★"
291,AMD B650E & B650 / AM5腳位(DDR5),"華擎 B650M PG Riptide WiFi White(ATX/Dragon 2.5G+無線/註五年)12+2+1相電源, $5490 ◆ ★"
292,AMD B650E & B650 / AM5腳位(DDR5),"[任搭U] 華擎 B650M PG Riptide WiFi White(ATX/Dragon 2.5G+無線/註五年)12+2+1相, $4990 ◆ ★"
293,AMD X670E & X670 / AM5腳位(DDR5),"微星 X670E GAMING PLUS WIFI(ATX/LAN2.5G+無線/註五年)14+2+1相, $6590 ◆ ★"
294,AMD B840 / AM5腳位(DDR5),"華碩 PRIME B840M-A-CSM(M-ATX/LAN2.5G/註冊四年保)8+2+1相供電, $3490 ◆ ★ ↓任搭100↓"
295,AMD B840 / AM5腳位(DDR5),"華碩 PRIME B840M-A WIFI-CSM(M-ATX/LAN2.5G+無線/註四年)8+2+1相供電, $3990 ◆ ★ 熱賣 ↓任搭100↓"
296,AMD B840 / AM5腳位(DDR5),"華碩 PRIME B840-PLUS WIFI-CSM(ATX/LAN2.5G+無線/註四年)8+2+1相供電, $4290 ◆ ★ ↓任搭100↓"
297,AMD B840 / AM5腳位(DDR5),"微星 PRO B840-P WIFI(ATX/LAN2.5G+Wi-Fi 7/註冊四年保)7+2+1相供電, $4590 ◆ ★ ↓任搭100↓"
298,AMD B840 / AM5腳位(DDR5),"微星 B840 GAMING PLUS WIFI(ATX/LAN2.5G+Wi-Fi 7/註五年)7+2+1相供電, $4990 ◆ ★ ↓任搭100↓"
299,AMD B850 / AM5腳位(DDR5),"華碩 ROG STRIX B850-I GAMING WIFI(Mini-ITX/Intel 2.5G+Wi-Fi 7/註五年)10+2+1相, $9290 ◆ ★ ↓任搭500↓"
300,AMD B850 / AM5腳位(DDR5),"華碩 B850M AYW GAMING WIFI(M-ATX/LAN2.5G+無線/註五年)8+2+1相, $4990 ◆ ★"
301,AMD B850 / AM5腳位(DDR5),"華碩 TUF GAMING B850M-PLUS(M-ATX/LAN2.5G/註冊五年保)14+2+1相, $5490 ◆ ★ ↓任搭100↓"
302,AMD B850 / AM5腳位(DDR5),"華碩 TUF GAMING B850M-PLUS WIFI(M-ATX/LAN2.5G+無線/註五年)14+2+1相, $5990 ◆ ★ ↓任搭100↓"
303,AMD B850 / AM5腳位(DDR5),"華碩 B850 MAX GAMING WIFI W(ATX/LAN2.5G+無線/註五年/銀白)8+2+1相, $5490 ◆ ★ 熱賣 ↓任搭100↓"
304,AMD B850 / AM5腳位(DDR5),"華碩 TUF GAMING B850-E WIFI(ATX/LAN2.5G+無線/註五年)8+2+1相, $5990 ◆ ★"
305,AMD B850 / AM5腳位(DDR5),"華碩 TUF GAMING B850-PLUS WIFI(ATX/LAN2.5G+Wi-Fi 7/註五年)14+2+1相, $6490 ★ ↓任搭100↓"
306,AMD B850 / AM5腳位(DDR5),"華碩 TUF GAMING B850-BTF WIFI W背插(ATX/LAN2.5G+Wi-Fi 7/註五年/白)14+2+1相, $7990 ◆ ★ 熱賣"
307,AMD B850 / AM5腳位(DDR5),"華碩 ROG STRIX B850-A GAMING WIFI(白)(ATX/Intel 2.5G+Wi-Fi 7/註五年)14+2+1相, $7990 ◆ ★ ↓任搭500↓"
308,AMD B850 / AM5腳位(DDR5),"華碩 ROG STRIX B850-F GAMING WIFI(ATX/Intel 2.5G+Wi-Fi 7/註五年)16+2+1相, $8990 ◆ ★ ↓任搭500↓"
309,AMD B850 / AM5腳位(DDR5),"技嘉 B850M DS3H(M-ATX/LAN2.5G/註四年)8+2+2相, $4990 ◆ ★ ↓任搭100↓"
310,AMD B850 / AM5腳位(DDR5),"技嘉 B850M DS3H ICE(M-ATX/LAN2.5G/註四年/雪白)8+2+2相, $4990 ◆ ★ ↓任搭100↓"
311,AMD B850 / AM5腳位(DDR5),"技嘉 B850M GAMING X WIFI6E(M-ATX/LAN2.5G+無線/註五年)10+2+2相, $5990 ◆ ★ ↓任搭100↓"
312,AMD B850 / AM5腳位(DDR5),"技嘉 B850M AORUS ELITE WIFI6E ICE(白)(M-ATX/LAN2.5G+無線/註五年)12+2+2相, $6490 ◆ ★ ↓任搭200↓"
313,AMD B850 / AM5腳位(DDR5),"技嘉 B850 EAGLE WIFI6E(ATX/LAN 1Gbps+無線/註四年)8+2+2相, $5990 ◆ ★ ↓任搭100↓"
314,AMD B850 / AM5腳位(DDR5),"技嘉 B850 GAMING X WIFI6E(ATX/LAN2.5G+無線/註五年)12+2+2相, $6990 ◆ ★"
315,AMD B850 / AM5腳位(DDR5),"技嘉 B850 AORUS ELITE WIFI7(ATX/LAN2.5G+Wi-Fi 7/註五年)14+2+2相, $7990 ◆ ★ ↓任搭100↓"
316,AMD B850 / AM5腳位(DDR5),"技嘉 B850 AORUS ELITE WIFI7 ICE(冰魄白)(ATX/LAN2.5G+Wi-Fi 7/註五年)14+2+2相, $7990 ◆ ★ ↓任搭100↓"
317,AMD B850 / AM5腳位(DDR5),"技嘉 B850 AI TOP(ATX/2*Marvell 10GbE+Wi-Fi 7/註五年)16+2+2相, $12990 ◆ ★ ↓任搭200↓"
318,AMD B850 / AM5腳位(DDR5),"微星 PRO B850-P WIFI(ATX/LAN5G+Wi-Fi 7/註四年)12+2+1相, $5790 ◆ ★ ↓任搭100↓"
319,AMD B850 / AM5腳位(DDR5),"微星 B850 GAMING PLUS WIFI(ATX/LAN5G+Wi-Fi 7/註五年)12+2+1相, $6290 ◆ ★ ↓任搭100↓"
320,AMD B850 / AM5腳位(DDR5),"微星 MAG B850 TOMAHAWK MAX WIFI(ATX/LAN5G+Wi-Fi 7/註五年)14+2+1相, $7990↘$7890 ◆ ★ ↓任搭100↓"
321,AMD B850 / AM5腳位(DDR5),"微星 MPG B850 EDGE TI WIFI(ATX/LAN5G+Wi-Fi 7/註五年/雪白版)14+2+1相, $8490 ◆ ★"
322,AMD B850 / AM5腳位(DDR5),"華擎 B850I LIGHTNING WIFI(Mini-ITX/Killer2.5G+無線/註五年)10+1+1相, $7890 ◆ ★ ↓任搭190↓"
323,AMD B850 / AM5腳位(DDR5),"華擎 B850M-X(M-ATX/LAN2.5G/註五年/2DIMM)6+1+1相, $3990 ◆ ★ ↓任搭100↓"
324,AMD B850 / AM5腳位(DDR5),"華擎 B850M-X WIFI(M-ATX/LAN2.5G+無線/註五年/2DIMM)6+1+1相, $4490 ◆ ★ ↓任搭100↓"
325,AMD B850 / AM5腳位(DDR5),"華擎 B850M Pro-A(M-ATX/LAN2.5G/註四年)8+2+1 相供電, $4890 ◆ ★ ↓任搭100↓"
326,AMD B850 / AM5腳位(DDR5),"華擎 B850M Pro-A WiFi(M-ATX/LAN2.5G+無線/註四年)8+2+1 相供電, $5390 ◆ ★ ↓任搭100↓"
327,AMD B850 / AM5腳位(DDR5),"[搭U價] 華擎 B850M Pro-A WiFi(M-ATX/LAN2.5G+無線/註四年)8+2+1 相供電, $4990 ◆ ★"
328,AMD B850 / AM5腳位(DDR5),"華擎 B850M Pro RS(M-ATX/LAN2.5G/註五年)8+2+1 相供電, $5590 ◆ ★ ↓任搭100↓"
329,AMD B850 / AM5腳位(DDR5),"[搭U價] 華擎 B850M Pro RS(M-ATX/LAN2.5G/註五年)8+2+1 相供電, $5190 ◆ ★"
330,AMD B850 / AM5腳位(DDR5),"華擎 B850M Pro RS WIFI(M-ATX/LAN2.5G+無線/註五年)8+2+1 相供電, $5990 ◆ ★ ↓任搭100↓"
331,AMD B850 / AM5腳位(DDR5),"華擎 B850M Steel Legend WiFi(M-ATX/LAN2.5G+Wi-Fi 7/註五年)12+2+1 相供電, $6490 ◆ ★ ↓任搭200↓"
332,AMD B850 / AM5腳位(DDR5),"[搭U價] 華擎 B850M Steel Legend WiFi(M-ATX/LAN2.5G+Wi-Fi 7/註五年)12+2+1相, $5990 ◆ ★"
333,AMD B850 / AM5腳位(DDR5),"華擎 B850M Riptide WiFi(M-ATX/LAN2.5G+Wi-Fi 7/註五年)2+2+1 相供電, $6990 ◆ ★"
334,AMD B850 / AM5腳位(DDR5),"華擎 B850 PRO-A(ATX/LAN2.5G/註五年)14+2+1相, $5990 ◆ ★ ↓任搭100↓"
335,AMD B850 / AM5腳位(DDR5),"華擎 B850 Pro RS(ATX/LAN2.5G/註五年)14+2+1相, $6490 ◆ ★"
336,AMD X870E & X870 / AM5腳位(DDR5),"NZXT N9 X870E(黑)(ATX/LAN 5Gb+Wi-Fi 7/五年換新)20+2+1相, $21990 ◆ ★ ↓任搭100↓"
337,AMD X870E & X870 / AM5腳位(DDR5),↪ [上市活動] 買 NZXT N9 X870E加送NZXT C850 ATX3.1(黑)金牌電源(市價 NT.$4290)
338,AMD X870E & X870 / AM5腳位(DDR5),"NZXT N9 X870E(白)(ATX/LAN 5Gb+Wi-Fi 7/五年換新)20+2+1相, $21990 ◆ ★ ↓任搭100↓"
339,AMD X870E & X870 / AM5腳位(DDR5),↪ [上市活動] 買 NZXT N9 X870E加送NZXT C850 ATX3.1(白)金牌電源(市價 NT.$4290)
340,AMD X870E & X870 / AM5腳位(DDR5),"華碩 ROG STRIX X870-I GAMING WIFI(Mini-ITX/Intel 2.5G+Wi-Fi 7/註五年)10+2+1相, $13990 ★ ↓任搭500↓"
341,AMD X870E & X870 / AM5腳位(DDR5),"華碩 PRIME X870-P-CSM(ATX/LAN2.5G/註四年)14+2+1相-獨家 價格一次到位!!, $6690 ◆ ★ 熱賣 ↓任搭500↓"
342,AMD X870E & X870 / AM5腳位(DDR5),"華碩 PRIME X870-P WIFI-CSM(ATX/LAN2.5G+Wi-Fi 7/註四年)14+2+1相, $7590 ◆ ★ ↓任搭500↓"
343,AMD X870E & X870 / AM5腳位(DDR5),"華碩 X870 AYW GAMING WIFI W(ATX/LAN2.5G+無線/註五年/銀白)12+2+1相, $7990 ◆ ★ 熱賣 ↓任搭500↓"
344,AMD X870E & X870 / AM5腳位(DDR5),"華碩 X870 MAX GAMING WIFI7 W(ATX/LAN2.5G+Wi-Fi 7/註五年/銀白)12+2+1相, $8490 ◆ ★ ↓任搭500↓"
345,AMD X870E & X870 / AM5腳位(DDR5),"華碩 TUF GAMING X870-PLUS WIFI(ATX/LAN2.5G+Wi-Fi 7/註五年)16+2+1相, $9990 ◆ ★ ↓任搭500↓"
346,AMD X870E & X870 / AM5腳位(DDR5),"華碩 PROART X870E-CREATOR WIFI(ATX/Marvell 10G+Intel 2.5G+Wi-Fi 7)16+2+2相, $14990 ◆ ★ ↓任搭500↓"
347,AMD X870E & X870 / AM5腳位(DDR5),"華碩 ROG STRIX X870-A GAMING WIFI(ATX/Intel 2.5G+Wi-Fi 7/註五年/白色)16+2+2相, $12990 ◆ ★ ↓任搭500↓"
348,AMD X870E & X870 / AM5腳位(DDR5),"華碩 ROG STRIX X870E-E GAMING WIFI(ATX/LAN 5G+Wi-Fi 7/註五年)18+2+2相, $16990 ◆ ★ ↓任搭500↓"
349,AMD X870E & X870 / AM5腳位(DDR5),"華碩 ROG CROSSHAIR X870E HERO(ATX/LAN 5G+Intel 2.5G+Wi-Fi 7)18+2+2相, $20990 ◆ ★ ↓任搭500↓"
350,AMD X870E & X870 / AM5腳位(DDR5),"技嘉 X870I AORUS PRO ICE(Mini-ITX/LAN 2.5G+Wi-Fi 7/註五年)8+2+1相, $10990 ◆ ★ ↓任搭190↓"
351,AMD X870E & X870 / AM5腳位(DDR5),"技嘉 X870 EAGLE WIFI7(ATX/LAN2.5G+Wi-Fi 7/註四年)14+2+2相, $7390 ◆ ★ ↓任搭100↓"
352,AMD X870E & X870 / AM5腳位(DDR5),"技嘉 X870 GAMING X WIFI7(ATX/LAN2.5G+Wi-Fi 7/註五年)16+2+2相, $9490 ◆ ★ ↓任搭100↓"
353,AMD X870E & X870 / AM5腳位(DDR5),"技嘉 X870 AORUS ELITE WIFI7(ATX/LAN2.5G+Wi-Fi 7/註五年)16+2+2相, $10490 ◆ ★ ↓任搭100↓"
354,AMD X870E & X870 / AM5腳位(DDR5),"技嘉 X870 AORUS ELITE WIFI7 ICE(ATX/LAN2.5G+Wi-Fi 7/獨家-冰魄白)16+2+2相, $10490 ◆ ★ ↓任搭100↓"
355,AMD X870E & X870 / AM5腳位(DDR5),"技嘉 X870E AORUS PRO(ATX/LAN2.5G+Wi-Fi 7/註五年)16+2+2相, $11990 ◆ ★ ↓任搭190↓"
356,AMD X870E & X870 / AM5腳位(DDR5),"技嘉 X870E AORUS PRO ICE(冰魄白)(ATX/LAN2.5G+Wi-Fi 7/註五年)16+2+2相, $12990 ◆ ★ ↓任搭190↓"
357,AMD X870E & X870 / AM5腳位(DDR5),"技嘉 X870E AORUS MASTER(ATX/LAN5G+Wi-Fi 7/註五年)16+2+2相, $20490 ◆ ★ ↓任搭390↓"
358,AMD X870E & X870 / AM5腳位(DDR5),"技嘉 X870E AORUS XTREME AI TOP(E-ATX/2*Marvell 10Gb+Wi-Fi 7/註五年)18+2+2相, $24990 ◆ ★ ↓任搭390↓"
359,AMD X870E & X870 / AM5腳位(DDR5),"微星 PRO X870-P WIFI(ATX/LAN 5G+Wi-Fi 7/註四年)14+2+1相, $8490 ◆ ★"
360,AMD X870E & X870 / AM5腳位(DDR5),"微星 X870 GAMING PLUS WIFI(ATX/LAN 5G+Wi-Fi 7/註五年)14+2+1相, $8690 ◆ ★"
361,AMD X870E & X870 / AM5腳位(DDR5),"微星 MAG X870 TOMAHAWK WIFI(ATX/LAN 5G+Wi-Fi 7/註五年)14+2+1相, $10890↘$9890 ◆ ★ ↓任搭190↓"
362,AMD X870E & X870 / AM5腳位(DDR5),"微星 MAG X870E TOMAHAWK WIFI(ATX/LAN 5G+Wi-Fi 7/註五年)14+2+1相, $11890↘$11490 ◆ ★"
363,AMD X870E & X870 / AM5腳位(DDR5),"微星 MPG X870E EDGE TI WIFI(ATX/銀白/LAN 5G+Wi-Fi 7/註五年)14+2+1相, $12990 ◆ ★ ↓任搭190↓"
364,AMD X870E & X870 / AM5腳位(DDR5),"微星 MPG X870E CARBON WIFI(ATX/LAN 5G+2.5G+Wi-Fi 7/註五年)18+2+1相, $14990 ◆ ★ ↓任搭290↓"
365,AMD X870E & X870 / AM5腳位(DDR5),"微星 MEG X870E GODLIKE(E-ATX/Marvell 10G+LAN 5G+Wi-Fi 7)24+2+1相, $31990 ◆ ★ ↓任搭290↓"
366,AMD X870E & X870 / AM5腳位(DDR5),"華擎 X870 Pro RS(ATX/Dragon 2.5G/註五年)14+2+1相電源, $6990 ◆ ★"
367,AMD X870E & X870 / AM5腳位(DDR5),"[搭U價] 華擎 X870 Pro RS(ATX/Dragon 2.5G/註五年)14+2+1相電源, $6490 ◆ ★"
368,AMD X870E & X870 / AM5腳位(DDR5),"華擎 X870 Pro RS WiFi(ATX/Dragon 2.5G+Wi-Fi 7/註五年)14+2+1相電源, $8990↘$7990 ◆ ★"
369,AMD X870E & X870 / AM5腳位(DDR5),"[搭U價] 華擎 X870 Pro RS WiFi(ATX/Dragon 2.5G+Wi-Fi 7/註五年)14+2+1相電源, $7490 ◆ ★"
370,AMD X870E & X870 / AM5腳位(DDR5),"華擎 X870 Steel Legend WiFi(ATX/Dragon 2.5G+Wi-Fi 7/註五年)14+2+1相電源, $9990↘$8990 ◆ ★"
371,AMD X870E & X870 / AM5腳位(DDR5),"[搭U價] 華擎 X870 Steel Legend WiFi(ATX/Dragon 2.5G+Wi-Fi 7/註五年)14+2+1相, $8490 ◆ ★"
372,AMD X870E & X870 / AM5腳位(DDR5),"華擎 X870E Nova WiFi(ATX/LAN 5G+Wi-Fi 7/註五年)20+2+1相, $12990 ◆ ★ ↓任搭100↓"
373,AMD X870E & X870 / AM5腳位(DDR5),"華擎 X870E Taichi Lite(EATX/LAN 5G+Wi-Fi 7/註五年)24+2+1相, $14990 ◆ ★ ↓任搭190↓"
374,AMD X870E & X870 / AM5腳位(DDR5),"華擎 X870E Taichi(EATX/LAN 5G+Wi-Fi 7/註五年)24+2+1相, $17990 ◆ ★ ↓任搭290↓"
375,AMD WRX80 / Socket sWRX8(不含顯示),"華碩 Pro WS WRX80E-SAGE SE WIFI II(EEB/2*Intel 10G/無線/註四年/8DIMM), $37990 ◆ ★"
376,AMD WRX90 / Socket sTR5,"華擎 WRX90 WS EVO(EEB/2*Intel 10G/註五年/8DIMM)18+3+3 電源相位, $38990 ◆ ★ ↓任搭500↓"
377,AMD TRX50 / Socket sTR5,"華碩 Pro WS TRX50-SAGE WIFI(CEB/Marvell 10Gb+Intel 2.5Gb+Wi-Fi 7/註四年)36相, $29990 ◆ ★ ↓任搭290↓"
378,AMD TRX50 / Socket sTR5,"技嘉 TRX50 AERO D(CEB/Marvell 10Gb+LAN 2.5Gb+Wi-Fi 7/註五年)16+8+4相, $24990 ◆ ★ ↓任搭290↓"
379,AMD TRX50 / Socket sTR5,"華擎 TRX50 WS(E-ATX/Marvell 10Gb+LAN 2.5Gb+無線/註五年)18+3+3 電源相位, $24990 ◆ ★ ↓任搭300↓"
